"game_id","play_id","start_x","start_y","start_z","end_x","end_y","end_z"
717447,"22c382a5-bcf9-48cc-b773-4be5091dd536",-0.9780309355005249,"0.8554065023110807","2.412309038606025",-12.970955025284697,"36.945054063363266","0.20534181022050613"
717381,a9640f8c-88b1-4d1d-8186-8103c3c0f1ab,"0.29691823265031037","0.4504536693559559","2.9660946350856956",-148.91639409513039,"174.2794205848972","9.95222895328231"
717207,"09d38f1f-ea5d-4f56-913a-2b3337a68c5a","0.5998847870540619","2.7822240552091597","2.080148550956398",-11.8179164387365,"27.729574459587262","0.2603594426524888"
717370,eaab31fe-1bff-4f6f-bffb-04f0248bda01,-1.0096352936505038,"1.1290154171374163","2.487038968281607",-96.40121776057661,"81.91757213193038","7.405005632402669"
717541,"0041aff7-a89c-43f4-9549-f7265836eeb3",-0.11975661324181203,"0.7829170469568548","2.808524890822373",-42.91275474075263,"89.63652689469028","8.408629777670493"
717297,a40af10c-0400-4240-8c61-e04c43e87a55,"0.10868486058006063","1.4098403599081561","2.8356264126483537",-16.051715969618296,"43.94645932969261","0.3993127512334413"
717489,"186dc06f-47fd-4e23-bdb0-77580d20a8ec","0.5230700131765692","2.007708467016543","2.180889232432633",-1.6596600883426633,"4.954541172603923","0.11051106484812685"
717372,"0323b156-53f4-4d3d-8826-f3716666eee6","0.6944056940788825","0.7724083575654646","3.1288477939670405",-98.64026291309324,"37.14078171881702","8.933544009968424"
717334,f6f5f37b-8d2b-4178-bf61-a3f628a143c6,"0.13458469012849034","1.4630134326276183","2.0444863506768645",-8.648824399267692,"32.02370281805421","0.4931927154226316"
717476,"766d3d1f-2170-43f3-8bf1-dc90d59acc77","0.2032022068803253","1.7506475151472423","1.9071768842213965",-3.1308014671716444,"6.169032652263701","0.10227258936324847"
717284,edaec4aa-5fc4-4879-9bab-8e3aa0175be2,"0.321077290179247","1.726804077341028","2.099057532817229",-99.24873741527063,"349.5912923827502","6.479613005978622"
717329,fef03b91-c84e-4db6-8b8a-b5635a328bf1,-0.2774256226034399,"0.8750141251543887","1.757553350155374",-2.0041839268297994,"2.549041099895779","0.1303655041871011"
717366,ea5c43e2-7acc-4d69-956a-3336c649d3de,"0.7108734655992285","0.9419915378179089","2.569243724341565",-0.8710846081647249,"3.3503031481711063","0.02603097708690946"
717229,fd4c8830-64c8-455d-8cf6-42a1b4e1f0b8,"0.13394259721831273","0.7384524736960975","2.7497355490926836",-36.55130009648849,"173.52077947380158",-0.0020496070595557117
717482,ad98e1d4-a631-4203-8096-a34600ba116b,-1.390221924206981,"1.4884300247031628","2.37412298752408",-79.24486716932684,"94.33291479680157","3.635251163413406"
717382,b4298f39-6e27-4071-b4b5-d32e0b2d1cc3,"0.3858056967831158","2.6842314062315755","1.9555092426256246",-3.2966985035086727,"15.049330406919303","0.04883904493069828"
717317,"235591bb-50d6-48c8-a06f-05bc862c36aa","0.022038396098818455","3.0189141306448026","2.479031013851658",-139.38745140208547,"286.6587590233915","3.165715477998487"
717270,"90aedfef-98f7-4914-a396-e9591484e3ea",-0.5696843893207315,"1.5206817703550137","2.9289294738955944",-150.6377355225644,"290.5744642127786","5.1169934089772084"
717186,"6a3f5f88-475e-4028-a99b-e6a088e7ff3c",-0.5807080474315451,"1.3494717612767473","2.482342906539552",-182.0142620723286,"204.4039693962575","9.368054630985894"
717493,"5f98fa7f-43d7-4da6-b732-c6d881618120","0.15597047332850783","1.3639365508254198","3.0875863131178796",-3.4448439086355926,"13.989862596697199","0.03120350620237803"
717221,"95659a3a-6f03-43e0-84fb-a160c5b743d7","0.23377936412240702","2.137744312543546","2.593483292618282",-55.980240100441215,"133.8771647076498","1.603579996845192"
717186,b88a2bc8-2827-4397-893d-833b45603c7f,-0.9410605326092288,"0.20350527111973413","2.570185518391924",-2.125245215294258,"1.6416668889297221","0.1329410384663255"
717467,cbe0aa56-6c15-47ab-899d-a53d0597729d,-0.011775962448966613,"2.6578863519179503","2.6138218998224687",-189.7416124256581,"256.56055408050383","56.30625154739812"
717276,"67431d9c-3d54-4954-8f6f-49377022491a",-0.4034249885243635,"0.7896229040630901","2.342389207859554",-146.83014814325213,"154.96703965451576","11.90885384250923"
717465,"567443cc-33de-4c6f-a137-fccb6621e410",-0.1518089340559173,"0.6958605471094887","3.0505356008945967",-160.95117553363508,"258.11003736146904","4.725333860701895"
717503,"6f3b322f-d353-447f-8865-bcc2389326ca","0.8484988815639977","1.3129466377610155","2.7263185992951797",-0.3946562355691522,"2.3893632061664656","0.04776892072291014"
717310,"9056a723-895f-47c7-aeb4-dcca5bd35831","0.0548714666037478","0.7318767372592748","1.4759490723754207",-1.822837485805305,"2.638812210621114","0.10290304952979484"
717545,"7c482a9b-e62f-4458-90be-eb4d52c35c57","0.26025095460675296","1.9029699283506516","2.1033325355497308",-83.00261380568132,"141.5510632592041","0.11441299862289808"
717521,beeb4207-bdb9-46e2-a01f-003a551cc735,-1.1068410946961074,-0.3038365265361068,"2.527109111336203",-3.28487423978735,"3.3071889070216396","0.12242179566339158"
717491,"3ae6817d-32df-4d6e-b5a2-7b1841a444ac","0.29716615358104354","1.6751489486540985","1.9278541541575707",-39.6199579244944,"173.3620263042166","0.011910232680816871"
717347,f6e7d71c-e03f-4d43-a067-b1b9a4e324ed,-0.9269360679089735,"1.5361723036332917","2.2581703254385905",-43.764524186836596,"73.37071050200123","0.2612014722311427"
717417,c614df12-917c-4246-ba80-3721b5cd5dab,-0.2502346815940747,"0.9631620314622824","2.356242027333773",-0.7651860687811811,"3.395226125197147","0.11223064302654895"
717512,"319aef59-bfdc-4916-ba22-527a21287f4a",-0.17286730979534165,"0.7967051828892896","3.347702706572445",-143.55346275120004,"259.3069902470598","60.087085683524954"
717432,f494220b-f9a7-45aa-b2f8-04ce3df318e1,-0.2450545733548345,"1.4307451882906392","2.2619077662351548",-46.15412925952224,"223.5346582458859","0.1380024362391616"
717238,"30d48c29-a733-48b1-9bef-db6d32a84d1a",-0.0831420412943849,"1.9488684760120578","2.4441446229915127",-11.837893851760828,"18.209243739188807","0.20195085451968936"
717209,"5fe0b7d2-7ab7-4560-bbff-31fb45615d07","0.49538017828515474","0.7672239094440126","2.0719898562167445",-122.63573211248894,"199.09423265670995","6.871529708601676"
717539,be07162b-f7ca-428b-bd93-068b5b701fe8,-0.9281316019553301,"2.148920272797542","2.3478694685681942",-55.53197591471754,"57.95472198030807","0.23293165238980507"
717332,"5f794a16-d9d8-4581-9ad2-31b57c47bebf",-0.9000423346649995,"2.3086410449187316","3.2258082893866487",-30.746749180157188,"35.01075133751583","0.08804689311447295"
717492,"97098a9a-6aa6-4faf-bd09-21993c090542",-0.3565905572233675,"0.6988644449877021","2.271879854146361",-2.465321520115851,"6.352900672710463","0.058833119011915486"
717535,"46200b00-d42f-4d8d-be16-8ba22e7f60fe","0.507367932856083","1.5020734448751807","2.418691412580535",-8.319713501550448,"39.44736057391301","0.25733524526133417"
717447,b0bd86f6-a5ee-403e-80b0-e57c71e8ce41,"0.7630026143533499","1.032666009537008","2.3087023175100163",-3.424110597903203,"17.72536685790858","0.08651854742598827"
717442,bdece75c-0d23-47df-9bd1-1a2fe658802f,-0.3020815479703099,"1.406856703303139","1.7993569469532233",-6.336869087288971,"8.725669922981785","0.1575925510155507"
717503,"8c1d2464-ccb2-4374-b953-c8acd2ee063f","0.3716873270634581","2.3736976083267622","2.2660822615280387",-91.54645042530159,"310.13025498898776","5.426580489741252"
717466,cad8a78e-32e2-4c49-9142-75c9c943c95f,"0.17165213767395288","0.8809496508693575","2.2799454232944876",-2.6461000483842576,"8.485006822313489","0.23074581108478456"
717200,"79aaa995-4ce6-45a0-b7e1-344b37d87512","0.1463079527884194","0.4475121133514082","2.2583046309425",-136.59607445660538,"150.92976168731377",-0.01570830180004485
717281,b4dd3820-e515-4ffd-8859-767fbafbb6f5,-0.620017531877328,"2.340228308914763","2.275459949551616",-85.18102688131528,"286.5147050140752","7.51919332473698"
717193,"6bf1a05e-c382-4d7f-82ea-c847113b1837",-0.27529722202180024,"1.599062673358718","2.6823259934961605",-64.04783963283997,"280.06261204318565","7.3899949868951165"
717541,"47da234c-acd9-4f4b-975a-9ec77603a624",-0.3411190873796369,"0.32901659404997474","1.9925730592876283",-1.265039538194308,-0.09161919349261946,"0.10470875981417953"
717514,"96cdba09-3db2-4f75-8b3b-89b7a535f736",-0.8671178741606856,"1.6702717196691894","2.4862082721455865",-102.52594200353492,"116.83171719563913","0.4962301940226914"
717286,cdfafade-c2e8-4acf-9bf4-4cedcd1cf930,"0.20472509373996303","1.6376904783471518","2.8526261756439464",-1.8155464299188575,"7.782772575944616","0.059751313968664566"
717496,ec1184c8-8f0b-47bc-95c3-434acd86ae7f,-0.3544200882418765,"0.864836667511582","2.3790294231966196",-17.072055988878574,"74.08811366763146","0.12871605177271386"
717188,"76b8efec-3ba2-4aea-9fdf-ab7bafa5b50a","0.14496706107825041","1.7904607404068111","2.2287861719717084",-13.458760256919026,"38.53641030004137","0.3131887956925055"
717434,"6a66c330-555c-49f9-993b-bf196b551c0c","0.13220098626951687","2.2587899197982066","2.4382056766634435",-20.839612776665447,"32.1206245658147","0.34092446659994724"
717225,"32455a78-c3ef-4374-9bd6-ec961fefe9e6","0.22352493306236176","1.062596476991322","2.8478499330519336",-3.8943448005349546,"10.02206299405448","0.0817566038890397"
717455,f942e29b-1554-4c5e-805f-52f386e8c8fc,-0.23546637909531004,"1.6112275117450694","2.677913169164249",-162.19853626774733,"324.5163345650546","3.460183399872874"
717476,"167a0462-78fd-421a-bd56-37c76a967b7f","0.592410973302915","1.9415326952472347","2.33794345683604",-184.03884501886958,"249.53866066864336","19.178254516015105"
717321,"76943a9a-bbf5-4a5e-8d79-7bdcb3ce93f4","0.421193329836724","1.9407294232419936","1.9838144308679748",-77.06841069472117,"214.83040231252133","0.19658260668443162"
717192,eb2bba6a-7a55-46f9-b7ce-ca410f57f785,-0.7743921990037272,"2.142676285316314","2.734504472207274",-208.52024481277925,"291.1306338362784","11.76537416501719"
717510,e029c6cd-2af0-48e4-af57-245e71bfb326,-0.3361333982572888,"1.7350884054323934","3.069786443726998",-24.96665281537334,-11.037925107081618,"11.318779915144342"
717208,f7671d71-3162-4b3a-9a27-9bda4fc8d463,"0.37598108600767866","1.300663647104167","2.6121042232931084",-5.674821769487996,"24.99984793098587","0.156845923063701"
717179,d70a2bae-16df-4532-9dce-68b4c44893b6,-1.3852561571394868,"0.6285656171666896","2.9190959209708263",-1.8714873857560825,"0.794655080282628","0.13359860442749452"
717195,d5db1fff-e2bf-4a85-94ea-f322f839e2b6,"0.06951048666746718","2.7041927414785616","1.7972395469619227",-74.16888247583918,"272.67635748444405","7.2492097881751105"
717222,"480b415e-7e48-42ba-b6f6-3631278a4faa",-1.0369349133568306,"0.4754446206647669","2.4206288912798093",-0.6722366698571287,"3.2008521154506844","0.07034277962583453"
717368,"14c6a18b-e1d0-41a5-bd8c-9976a506a6b9","0.47217929507245776","2.3336056184531957","2.297914575016354",-33.05977075756581,"47.87318908667323","0.06560191608728558"
717359,ddac83d0-ec21-41ef-8b59-cf2b2750b627,"0.6591919989170868","1.2178668242246369","2.6654143156449",-1.54476858909813,"5.322558968401015","0.11501691989692156"
